,px,pz,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,ax,ay,az,sz_bot,sz_top,type_confidence,vx0,vy0,vz0,x,x0,y,y0,z0,pfx_x,pfx_z,nasty,zone,code,type,pitch_type,event_num,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,xmid,zmid,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
317,-1.2,1.5,91.2,82.5,1475.902,281.781,18.3,8.8,23.7,-13.31,36.24,-34.95,1.6,3.5,2.0,5.28,-133.65,-4.44,162.55,-2.24,198.39,50.0,5.77,-7.57,-1.62,78.0,13.0,F,S,SI,9,0.0,2015000077.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0891666666666668,3.7699999999999996,545361,Home Run,201500002,1,1,0,R,433587,R,True
318,-0.63,3.31,92.1,83.9,615.75,216.164,4.6,6.3,23.7,-3.38,33.25,-27.55,1.6,3.52,2.0,4.79,-134.95,-1.29,140.82,-2.19,149.49,50.0,5.76,-1.86,2.51,54.0,1.0,C,S,FF,10,0.0,2015000077.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.255,4.325833333333334,545361,Home Run,201500002,1,1,0,R,433587,R,True
319,-1.55,3.19,91.0,82.8,694.023,242.238,9.3,6.9,23.7,-5.65,33.07,-29.2,1.6,3.4,2.0,3.45,-133.47,-1.46,175.89,-2.45,152.76,50.0,5.88,-3.18,1.64,36.0,11.0,B,B,SI,11,0.0,2015000077.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,-1.7349999999999999,4.398333333333333,545361,Home Run,201500002,1,1,0,R,433587,R,True
320,0.44,2.84,91.4,83.9,558.876,260.914,6.1,7.2,23.8,-5.09,30.76,-31.36,1.6,3.5,2.0,7.81,-133.81,-1.88,100.38,-2.16,162.1,50.0,5.81,-2.83,0.41,44.0,6.0,F,S,SI,12,0.0,2015000077.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,-0.6241666666666668,4.290833333333333,545361,Home Run,201500002,1,1,0,R,433587,R,True
321,-0.52,2.33,91.7,83.3,710.107,227.254,7.0,6.6,23.7,-4.83,34.37,-27.71,1.6,3.5,2.0,5.33,-134.37,-4.15,136.67,-2.19,175.84,50.0,5.91,-2.69,2.45,46.0,4.0,F,S,SI,13,0.0,2015000077.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,-1.1308333333333334,3.9158333333333335,545361,Home Run,201500002,1,1,0,R,433587,R,True
322,-0.69,2.17,91.5,83.4,191.496,303.852,0.8,7.7,23.7,-1.47,33.85,-33.16,1.6,3.5,2.0,4.25,-134.1,-3.52,143.3,-2.2,180.16,50.0,5.91,-0.82,-0.59,54.0,7.0,F,S,SI,14,0.0,2015000077.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,-1.3766666666666667,4.089166666666666,545361,Home Run,201500002,1,1,0,R,433587,R,True
323,0.16,-0.46,89.0,82.9,1398.234,340.145,3.9,10.8,23.9,-4.26,28.33,-43.97,1.6,3.44,2.0,6.7,-130.13,-7.01,110.98,-2.13,0.0,50.0,5.62,-2.49,-6.95,19.0,14.0,B,B,CH,15,0.0,2015000077.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,-0.7775,3.1591666666666667,545361,Home Run,201500002,1,1,0,R,433587,R,True
324,0.25,2.57,91.9,84.0,607.597,280.492,6.7,7.6,23.7,-5.54,32.57,-33.2,1.6,3.5,2.0,6.86,-134.53,-2.34,107.36,-1.95,169.36,50.0,5.83,-3.06,-0.61,34.0,6.0,E,X,SI,16,0.0,2015000077.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,-0.595,4.2508333333333335,545361,Home Run,201500002,1,1,0,R,433587,R,True
325,-0.42,0.55,87.9,81.1,2016.345,311.84,14.8,11.4,23.8,-13.32,29.42,-44.1,1.57,3.28,2.0,7.17,-128.64,-4.19,133.01,-2.22,224.04,50.0,5.65,-8.04,-7.24,53.0,13.0,B,B,CH,21,1.0,2015000078.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.6500000000000001,3.7033333333333336,405395,Strikeout,201500002,1,2,0,R,433587,R,True
326,0.59,1.78,91.9,83.7,2373.14,298.937,20.9,10.5,23.7,-19.22,34.05,-42.8,1.57,3.41,2.0,11.29,-134.26,-2.22,94.43,-2.31,190.61,50.0,5.72,-10.73,-5.97,58.0,9.0,C,S,SI,22,1.0,2015000078.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03416666666666657,4.2475,405395,Strikeout,201500002,1,2,0,R,433587,R,True
327,-0.38,0.86,87.4,81.6,1757.465,322.827,10.3,11.2,23.9,-9.37,25.98,-44.53,1.57,3.41,2.0,6.91,-128.01,-3.27,131.45,-2.38,215.56,50.0,5.63,-5.64,-7.48,27.0,13.0,B,B,CH,23,1.0,2015000078.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.9099999999999999,3.8683333333333336,405395,Strikeout,201500002,1,2,0,R,433587,R,True
328,-0.15,1.73,90.5,82.3,1202.584,276.619,15.0,8.3,23.7,-10.91,33.66,-33.44,1.57,3.41,2.0,7.06,-132.5,-4.22,122.6,-2.06,192.21,50.0,5.84,-6.26,-0.77,44.0,8.0,C,S,SI,24,1.0,2015000078.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,-0.5833333333333334,3.8491666666666666,405395,Strikeout,201500002,1,2,0,R,433587,R,True
329,1.05,0.77,84.6,78.1,1759.403,2.978,-2.7,12.7,23.8,0.78,28.01,-47.16,1.57,3.41,2.0,7.88,-123.74,-2.06,77.09,-2.26,217.94,50.0,5.62,0.51,-9.85,42.0,14.0,F,S,SL,25,1.0,2015000078.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,-0.6474999999999999,4.015833333333333,405395,Strikeout,201500002,1,2,0,R,433587,R,True
330,-0.06,0.52,88.4,82.2,1794.357,311.419,13.5,10.8,23.8,-12.0,27.67,-42.76,1.57,3.41,2.0,8.03,-129.38,-4.68,119.1,-2.28,224.69,50.0,5.64,-7.1,-6.31,16.0,13.0,F,S,CH,26,1.0,2015000078.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,-0.5783333333333333,3.6058333333333334,405395,Strikeout,201500002,1,2,0,R,433587,R,True
331,0.14,1.59,91.4,84.4,120.688,285.96,-0.3,7.5,23.8,-1.07,30.06,-32.48,1.57,3.41,2.0,6.22,-133.78,-5.01,111.78,-2.15,195.93,50.0,5.83,-0.59,-0.21,46.0,8.0,T,S,SI,27,1.0,2015000078.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,-0.9558333333333332,3.7275,405395,Strikeout,201500002,1,2,0,R,433587,R,True
332,-0.67,1.4,91.8,84.0,1404.361,289.004,16.0,8.8,23.8,-12.3,32.9,-36.41,1.57,3.47,2.0,6.86,-134.39,-4.2,142.54,-2.39,200.93,50.0,5.61,-6.82,-2.39,75.0,13.0,C,S,SI,31,1.0,2015000079.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.9616666666666667,3.7041666666666666,459964,Strikeout,201500002,1,3,0,R,433587,L,True
333,0.34,2.64,78.5,72.0,2389.689,31.446,-12.5,15.1,23.8,9.88,25.28,-48.33,1.57,3.48,2.0,3.95,-114.97,3.31,104.08,-2.39,167.47,50.0,5.94,7.53,-12.37,23.0,6.0,C,S,CU,32,1.0,2015000079.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.6525000000000003,5.320833333333333,459964,Strikeout,201500002,1,3,0,R,433587,L,True
334,-0.13,1.28,87.6,81.4,2158.476,325.504,11.0,12.0,23.8,-10.8,27.15,-47.89,1.57,3.32,2.0,7.7,-128.17,-2.0,121.99,-2.33,204.17,50.0,5.82,-6.51,-9.52,38.0,13.0,S,S,CH,33,1.0,2015000079.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,-0.6875,4.343333333333334,459964,Strikeout,201500002,1,3,0,R,433587,L,True
335,0.13,3.91,81.3,74.0,702.518,172.426,-4.7,7.6,23.7,0.76,26.44,-26.46,1.53,3.48,2.0,6.65,-119.04,0.69,112.2,-2.79,133.1,50.0,6.05,0.54,4.0,37.0,12.0,B,B,FC,38,0.0,2015000080.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.375,4.646666666666667,457706,Groundout,201500002,1,1,1,R,450308,R,False
336,0.86,2.54,81.9,74.2,685.578,169.215,-5.9,7.9,23.7,1.06,28.69,-26.61,1.53,3.4,2.0,7.83,-119.86,-2.2,84.22,-2.58,170.28,50.0,5.9,0.75,3.87,46.0,12.0,X,X,FC,39,0.0,2015000080.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.9225000000000001,3.897500000000001,457706,Groundout,201500002,1,1,1,R,450308,R,False
337,-0.98,4.3,82.8,75.0,884.771,238.969,10.4,7.9,23.7,-6.34,28.23,-28.36,1.62,3.68,2.0,5.31,-121.32,1.71,154.24,-2.65,122.6,50.0,6.1,-4.34,2.56,57.0,11.0,B,B,FT,43,0.0,2015000081.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4533333333333334,4.986666666666666,452234,Double,201500002,1,1,1,R,450308,L,False
338,-1.07,2.78,83.1,76.1,909.828,223.917,9.1,7.5,23.8,-5.3,26.41,-26.67,1.62,3.59,2.0,4.82,-121.84,-1.98,157.75,-2.62,163.67,50.0,5.94,-3.56,3.65,59.0,11.0,C,S,FT,44,0.0,2015000081.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.5483333333333336,4.055833333333334,452234,Double,201500002,1,1,1,R,450308,L,False
339,1.28,2.37,66.6,61.0,1702.354,46.679,-13.1,17.6,23.8,8.32,19.46,-40.02,1.62,3.59,2.0,5.43,-97.46,3.39,68.29,-2.73,174.79,50.0,6.13,8.91,-8.48,40.0,14.0,B,B,CU,45,0.0,2015000081.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.4675,4.956666666666667,452234,Double,201500002,1,1,1,R,450308,L,False
340,1.06,1.29,65.5,60.7,1884.756,39.805,-11.8,18.9,23.8,7.98,18.21,-41.75,1.62,3.59,2.0,4.86,-95.95,2.29,76.67,-2.67,203.87,50.0,6.01,8.78,-10.61,56.0,14.0,B,B,CU,46,0.0,2015000081.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.5366666666666666,4.534166666666667,452234,Double,201500002,1,1,1,R,450308,L,False
341,0.17,1.67,81.4,74.3,847.709,256.071,9.4,9.1,23.7,-6.75,26.73,-30.5,1.62,3.76,2.0,7.88,-119.02,-3.3,110.37,-2.59,193.69,50.0,5.89,-4.79,1.13,42.0,8.0,C,S,FT,47,0.0,2015000081.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,-0.8108333333333333,3.685833333333333,452234,Double,201500002,1,1,1,R,450308,L,False
342,0.01,1.95,82.2,75.4,882.997,239.519,9.5,8.3,23.8,-6.31,25.94,-28.46,1.62,3.59,2.0,7.27,-120.3,-3.48,116.66,-2.5,186.18,50.0,5.97,-4.36,2.51,38.0,8.0,D,X,FT,48,0.0,2015000081.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,-0.8816666666666668,3.7508333333333335,452234,Double,201500002,1,1,1,R,450308,L,False
343,-2.35,4.4,82.6,74.6,607.756,221.134,6.3,7.9,23.7,-3.34,29.03,-28.35,1.66,3.79,2.0,1.19,-121.2,1.97,206.58,-2.55,120.01,50.0,6.09,-2.3,2.58,35.0,11.0,B,B,FT,52,0.0,2015000082.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.2583333333333337,5.03,429664,Groundout,201500002,1,2,1,R,450308,L,False
344,,,,,,,,,,,,,1.66,3.62,,,,,63.47479801057617,,117.301246830093,,,,,,,B,B,,53,0.0,2015000082.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,,,429664,Groundout,201500002,1,2,1,R,450308,L,False
345,-1.12,2.28,77.2,70.5,883.206,245.863,10.2,9.7,23.7,-6.28,23.82,-29.36,1.79,3.88,2.0,4.77,-113.04,-1.71,159.84,-2.64,177.33,50.0,6.03,-4.94,2.16,53.0,13.0,C,S,CH,54,0.0,2015000082.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,-1.4683333333333335,3.975,429664,Groundout,201500002,1,2,1,R,450308,L,False
346,-0.37,3.46,82.6,75.1,1012.429,242.318,12.1,8.1,23.7,-7.48,27.47,-28.25,1.66,3.62,2.0,6.51,-121.04,-0.11,131.26,-2.45,145.47,50.0,6.01,-5.13,2.64,54.0,1.0,F,S,FT,55,0.0,2015000082.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,-0.9825000000000002,4.515,429664,Groundout,201500002,1,2,1,R,450308,L,False
347,0.47,4.54,82.8,74.6,1099.579,238.383,12.5,7.7,23.7,-7.82,28.96,-27.36,1.66,3.84,2.0,8.09,-121.16,2.18,99.12,-2.25,116.15,50.0,6.06,-5.39,3.26,43.0,12.0,B,B,FT,56,0.0,2015000082.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,-0.44083333333333335,5.028333333333333,429664,Groundout,201500002,1,2,1,R,450308,L,False
348,-0.23,3.5,75.0,67.7,1020.121,226.237,9.1,9.3,23.7,-5.58,24.22,-26.83,1.66,3.62,2.0,6.16,-109.88,0.8,125.61,-2.49,144.31,50.0,6.04,-4.69,4.43,39.0,2.0,X,X,CH,57,0.0,2015000082.0,3.0,2.0,1.0,6.0,0.0,1.0,0.0,-0.9691666666666667,4.400833333333333,429664,Groundout,201500002,1,2,1,R,450308,L,False
349,1.28,3.86,82.9,75.4,877.054,178.203,-5.1,6.9,23.7,0.23,27.2,-24.85,1.66,3.69,2.0,9.26,-121.21,0.18,68.17,-2.64,134.48,50.0,5.99,0.16,4.95,82.0,12.0,B,B,FF,62,0.0,2015000083.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-0.6933333333333334,4.5125,443558,Pop Out,201500002,1,3,1,R,450308,R,False
350,-0.6,4.55,82.3,73.8,816.769,178.735,-3.2,7.2,23.6,0.15,29.96,-25.39,1.66,3.69,2.0,5.18,-120.53,1.98,140.02,-2.82,115.93,50.0,6.01,0.11,4.71,39.0,11.0,B,B,FF,63,0.0,2015000083.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.7191666666666667,4.887499999999999,443558,Pop Out,201500002,1,3,1,R,450308,R,False
351,1.05,1.73,66.3,61.8,1913.637,36.405,-11.1,18.4,23.9,7.6,17.06,-42.48,1.66,3.69,2.0,5.1,-97.08,2.93,77.09,-2.68,192.18,50.0,6.03,8.07,-11.02,54.0,14.0,B,B,CU,64,0.0,2015000083.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,-1.4875,4.798333333333333,443558,Pop Out,201500002,1,3,1,R,450308,R,False
352,1.01,2.85,81.7,74.3,691.281,180.199,-3.7,7.7,23.7,-0.02,26.99,-26.48,1.66,3.69,2.0,8.37,-119.5,-1.31,78.39,-2.56,161.86,50.0,5.83,-0.01,3.96,47.0,12.0,C,S,FF,65,0.0,2015000083.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,-0.7741666666666667,4.01,443558,Pop Out,201500002,1,3,1,R,450308,R,False
353,0.24,1.95,73.5,68.0,1859.806,39.22,-12.4,15.3,23.8,8.73,21.2,-42.87,1.66,3.69,2.0,4.28,-107.7,1.54,107.78,-2.76,186.1,50.0,6.02,7.54,-9.3,34.0,9.0,F,S,SL,66,0.0,2015000083.0,3.0,1.0,2.0,5.0,0.0,0.0,1.0,-1.8883333333333332,4.76,443558,Pop Out,201500002,1,3,1,R,450308,R,False
354,0.64,1.58,75.4,69.9,1530.219,24.679,-7.9,14.3,23.8,4.86,21.73,-42.75,1.66,3.69,2.0,6.75,-110.35,0.4,92.49,-2.99,196.12,50.0,5.94,3.98,-8.74,53.0,14.0,X,X,SL,67,0.0,2015000083.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,-1.5066666666666668,4.488333333333333,443558,Pop Out,201500002,1,3,1,R,450308,R,False
355,-1.58,3.7,89.1,80.9,1426.7,274.538,19.6,8.4,23.7,-12.8,32.2,-33.19,1.58,3.46,2.0,4.4,-130.57,0.59,177.34,-2.33,139.01,50.0,6.0,-7.55,-0.64,58.0,11.0,B,B,CH,73,1.0,2015000084.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3258333333333334,4.903333333333333,501896,Strikeout,201500002,2,1,0,R,433587,R,True
356,-0.57,2.31,89.8,81.5,1506.957,290.384,16.8,9.3,23.7,-12.8,33.39,-36.93,1.58,3.51,2.0,6.48,-131.46,-1.88,138.65,-2.12,176.33,50.0,5.83,-7.47,-2.82,39.0,4.0,F,S,CH,74,1.0,2015000084.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.7225,4.305000000000001,501896,Strikeout,201500002,2,1,0,R,433587,R,True
357,0.02,0.43,86.1,80.7,1732.087,292.9,17.7,10.2,23.9,-13.84,23.54,-38.02,1.58,3.45,2.0,8.95,-125.84,-5.54,116.39,-2.46,227.25,50.0,5.71,-8.56,-3.66,17.0,14.0,B,B,CH,75,1.0,2015000084.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.5066666666666666,3.375,501896,Strikeout,201500002,2,1,0,R,433587,R,True
358,-1.46,3.29,89.5,81.8,1433.661,260.571,21.3,7.7,23.7,-12.79,30.8,-30.05,1.58,3.51,2.0,4.27,-131.2,-1.34,172.8,-2.16,149.9,50.0,6.07,-7.42,1.19,29.0,11.0,F,S,CH,76,1.0,2015000084.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,-1.1916666666666669,4.580833333333333,501896,Strikeout,201500002,2,1,0,R,433587,R,True
359,-1.12,2.44,90.6,81.8,605.662,207.054,3.2,6.6,23.7,-2.52,35.19,-27.24,1.58,3.44,2.0,3.69,-132.71,-3.63,159.84,-2.36,172.93,50.0,5.86,-1.45,2.8,50.0,13.0,C,S,FF,77,1.0,2015000084.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,-1.6191666666666666,3.916666666666667,501896,Strikeout,201500002,2,1,0,R,433587,R,True
360,-1.14,4.02,90.2,82.2,239.956,235.35,1.6,7.2,23.7,-1.8,31.94,-30.93,1.46,3.32,2.0,4.15,-132.29,0.91,160.34,-2.6,130.16,50.0,5.97,-1.03,0.67,60.0,11.0,B,B,SI,81,1.0,2015000085.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.7841666666666667,4.939166666666666,430947,Groundout,201500002,2,2,0,R,433587,L,True
361,-0.37,2.19,89.9,81.6,315.2,258.218,2.5,7.7,23.7,-2.8,33.61,-31.59,1.46,3.1,2.0,5.74,-131.65,-3.14,130.91,-2.38,179.62,50.0,5.79,-1.63,0.3,28.0,4.0,X,X,CH,82,1.0,2015000085.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-1.2391666666666667,3.9650000000000003,430947,Groundout,201500002,2,2,0,R,433587,L,True
362,-1.19,2.47,91.3,82.8,1442.822,279.24,18.7,8.5,23.7,-13.13,34.87,-34.31,1.57,3.37,2.0,5.25,-133.76,-2.6,162.28,-2.24,172.09,50.0,5.97,-7.41,-1.25,60.0,11.0,B,B,SI,86,1.0,2015000086.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0975000000000001,4.324166666666667,543068,Pop Out,201500002,2,3,0,R,433587,R,True
363,-0.36,0.59,86.7,80.5,1441.124,331.883,6.3,11.1,23.8,-5.94,26.99,-43.29,1.57,3.34,2.0,5.88,-126.88,-4.19,130.87,-2.24,222.74,50.0,5.73,-3.66,-6.89,26.0,13.0,B,B,CH,87,1.0,2015000086.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.9950000000000001,3.734166666666667,543068,Pop Out,201500002,2,3,0,R,433587,R,True
364,0.97,2.52,90.1,81.8,1999.409,286.394,21.1,9.5,23.7,-17.39,32.71,-37.29,1.57,3.33,2.0,12.18,-131.53,-1.19,80.18,-2.45,170.63,50.0,5.79,-10.11,-3.02,56.0,12.0,C,S,SI,88,1.0,2015000086.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.10249999999999981,4.406666666666667,543068,Pop Out,201500002,2,3,0,R,433587,R,True
365,-0.08,2.2,78.6,72.3,2759.895,34.695,-14.5,15.9,23.8,12.48,25.81,-50.2,1.57,3.54,2.0,2.37,-115.25,2.47,120.05,-2.36,179.38,50.0,6.04,9.49,-13.76,18.0,8.0,X,X,CU,89,1.0,2015000086.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,-2.0108333333333333,5.266666666666667,543068,Pop Out,201500002,2,3,0,R,433587,R,True
366,0.18,1.6,81.5,74.3,1046.407,273.508,11.6,9.8,23.7,-8.58,27.03,-32.7,1.38,3.49,2.0,8.47,-119.18,-2.96,110.25,-2.66,195.63,50.0,5.87,-6.09,-0.43,47.0,8.0,B,B,FT,94,0.0,2015000087.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7325,3.7708333333333335,572122,Groundout,201500002,2,1,1,R,450308,L,False
367,-0.57,3.55,80.9,73.1,578.078,197.497,0.6,8.1,23.7,-1.42,27.83,-27.67,1.38,3.37,2.0,5.03,-118.52,0.2,138.54,-2.6,142.82,50.0,6.05,-1.02,3.19,60.0,11.0,C,S,FF,95,0.0,2015000087.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.5,4.534166666666667,572122,Groundout,201500002,2,1,1,R,450308,L,False
368,0.72,1.56,65.6,60.7,1930.396,45.677,-13.4,18.6,23.8,9.15,18.11,-41.11,1.38,3.24,2.0,4.09,-96.12,2.39,89.75,-2.76,196.77,50.0,6.1,10.02,-9.86,47.0,14.0,X,X,CU,96,0.0,2015000087.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-1.855,4.651666666666666,572122,Groundout,201500002,2,1,1,R,450308,L,False
369,-0.61,3.26,80.2,72.8,894.647,173.665,-4.2,7.5,23.7,0.8,26.65,-24.97,1.56,3.41,2.0,4.85,-117.54,-0.9,140.37,-2.8,150.9,50.0,6.01,0.58,5.21,67.0,1.0,C,S,FC,100,0.0,2015000088.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.7533333333333332,4.200833333333333,489149,Pop Out,201500002,2,2,1,R,450308,L,False
370,-0.58,2.53,67.2,62.0,1878.814,40.144,-11.7,17.8,23.8,8.22,18.38,-41.92,1.56,3.41,2.0,2.47,-98.45,3.64,139.26,-2.97,170.5,50.0,6.28,8.53,-10.2,32.0,4.0,X,X,CU,101,0.0,2015000088.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-2.4858333333333333,5.255,489149,Pop Out,201500002,2,2,1,R,450308,L,False
371,0.48,2.88,82.5,74.8,1115.66,193.894,1.1,6.7,23.7,-2.23,28.3,-23.16,1.41,3.32,2.0,8.02,-120.75,-2.26,98.78,-2.72,161.1,50.0,5.91,-1.55,6.19,60.0,3.0,X,X,FF,105,0.0,2015000089.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.9908333333333335,3.8791666666666664,572287,Flyout,201500002,2,3,1,R,450308,R,False
372,-0.33,2.35,82.0,75.6,1600.74,16.976,-6.0,12.6,23.8,3.87,25.77,-44.85,1.56,3.34,2.0,4.29,-120.12,1.07,129.43,-2.49,175.3,50.0,5.92,2.68,-8.83,58.0,4.0,C,S,SL,110,1.0,2015000090.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6333333333333335,4.870833333333334,455104,Pop Out,201500002,3,1,0,R,433587,R,True
373,1.24,1.8,89.3,81.5,1747.584,302.384,14.7,10.2,23.7,-13.27,31.74,-40.59,1.56,3.41,2.0,11.11,-130.45,-2.11,69.62,-2.09,190.21,50.0,5.73,-7.83,-5.01,54.0,14.0,B,B,CH,111,1.0,2015000090.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.22750000000000004,4.1825,455104,Pop Out,201500002,3,1,0,R,433587,R,True
374,0.23,-0.43,86.1,80.7,1639.242,310.651,12.5,11.0,23.9,-10.78,24.31,-41.43,1.56,3.36,2.0,8.5,-125.75,-6.74,108.19,-2.32,0.0,50.0,5.63,-6.7,-5.8,24.0,14.0,B,B,CH,112,1.0,2015000090.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.4866666666666666,3.0833333333333335,455104,Pop Out,201500002,3,1,0,R,433587,R,True
375,-1.23,3.06,89.7,81.3,1592.526,271.294,21.9,8.4,23.7,-14.43,33.48,-32.5,1.56,3.33,2.0,5.3,-131.49,-0.99,164.04,-2.2,156.13,50.0,5.9,-8.43,-0.23,55.0,11.0,X,X,CH,113,1.0,2015000090.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,-1.0125000000000002,4.499166666666667,455104,Pop Out,201500002,3,1,0,R,433587,R,True
376,-1.68,3.5,89.5,80.7,1625.274,269.673,23.0,8.4,23.7,-14.7,34.64,-32.09,1.43,3.21,2.0,4.23,-131.22,-0.21,180.92,-2.21,144.2,50.0,6.03,-8.66,0.01,57.0,11.0,B,B,CH,117,1.0,2015000091.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2233333333333332,4.764166666666667,543213,Groundout,201500002,3,2,0,R,433587,R,True
377,-0.54,2.42,89.2,80.3,1965.978,286.098,21.9,9.8,23.6,-17.0,35.4,-37.08,1.43,3.23,2.0,7.77,-130.57,-1.3,137.7,-2.28,173.33,50.0,5.8,-10.16,-2.98,36.0,4.0,X,X,CH,118,1.0,2015000091.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.5633333333333332,4.3583333333333325,543213,Groundout,201500002,3,2,0,R,433587,R,True
378,0.87,1.01,78.5,71.6,2698.435,18.276,-8.6,16.8,23.7,6.71,28.97,-52.49,1.47,3.05,2.0,6.03,-115.03,0.75,84.03,-2.51,211.51,50.0,5.93,5.21,-15.83,86.0,14.0,B,B,CU,122,1.0,2015000092.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.2541666666666664,4.789166666666667,594777,Lineout,201500002,3,3,0,R,433587,L,True
379,-0.68,3.15,77.5,70.9,2667.969,29.599,-12.2,16.1,23.7,10.32,25.11,-50.34,1.47,3.01,2.0,1.93,-113.61,4.91,143.0,-2.6,153.84,50.0,6.03,8.07,-14.27,52.0,11.0,C,S,CU,123,1.0,2015000092.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,-2.3125,5.779166666666667,594777,Lineout,201500002,3,3,0,R,433587,L,True
380,0.47,2.45,85.8,79.0,1654.081,330.725,7.0,11.5,23.8,-7.0,27.41,-44.66,1.47,3.01,2.0,7.91,-125.55,0.65,99.05,-2.16,172.58,50.0,5.85,-4.42,-7.93,35.0,6.0,S,S,CH,124,1.0,2015000092.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-0.47666666666666674,4.810833333333334,594777,Lineout,201500002,3,3,0,R,433587,L,True
381,0.35,3.38,90.3,82.5,428.676,211.46,1.2,6.8,23.7,-2.04,31.24,-28.84,1.47,3.01,2.0,6.26,-132.28,-1.24,103.81,-1.91,147.41,50.0,6.0,-1.16,1.86,51.0,12.0,X,X,FF,125,1.0,2015000092.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,-0.6833333333333333,4.534999999999999,594777,Lineout,201500002,3,3,0,R,433587,L,True
382,-0.08,2.27,81.1,74.4,817.888,248.85,9.1,8.8,23.8,-6.24,25.04,-29.76,1.65,3.38,2.0,7.3,-118.68,-2.14,120.16,-2.64,177.41,50.0,5.93,-4.42,1.66,35.0,5.0,C,S,FT,130,0.0,2015000093.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9916666666666667,3.9616666666666664,554429,Pop Out,201500002,3,1,1,R,450308,L,False
